35,0.0
112,0.0
59,1.0
41,1.0
80,0.0
63,1.0
33,0.0
5,0.0
67,0.0
15,1.0
50,0.0
11,0.0
46,1.0
38,1.0
53,1.0
44,1.0
7,0.0
101,1.0
24,1.0
43,0.0
109,0.0
37,0.0
32,1.0
22,1.0
